Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	Transliteration WS23
25178	7,15065	47,7618	41214	ASPACH-LE-BAS	1	Mir sin miad un hann durscht.
127959	7,65665	47,78685	41245	LIPBURG	1	Mir sin müed un hiu Durst.
131987	7,91301	47,80054	41262	UTZENFELD	1	Mir sind müed un hen Durscht.
546039	8,177056956	47,79865784	41275	SCHLUCHSEE - BLASIWALD	1	Mer sind müed und hän durscht.
23927	7,37872	47,94354	41296	OBERENTZEN	1	Mir sin miad un hann durst.
133429	7,64962	47,93629	41309	FELDKIRCH	1	Mr sinn müad un hün Durscht.
128554	7,90831	47,96423	41336	KAPPEL	1	Mir sind müad und hän durscht.
27759	6,95521	47,88255	41351	URBÈS	1	Mer si mied un han durscht.
32998	7,15658	47,90483	41365	RIMBACH-PRÈS-GUEBWILLER	1	Mer sen miad un han durscht.
26570	7,39739	47,74412	41460	RIXHEIM	1	Mr sen miad un hann Durscht.
33696	7,44726	47,58851	41566	RANSPACH-LE-BAS	1	Mr sinn miatt un haij Durscht.
131694	7,66409	47,61258	41598	LÖRRACH	1	Mer si müed und hai Durst.
130474	7,94873	47,62902	41623	HÜTTEN	1	Mer sind müed und händ Durscht.
24527	7,1873	47,56163	41653	LARGITZEN	1	Mer sin mied un hei Duescht.
36499	7,246	47,42133	41714	LUCELLE	1	Mir sie miad un hai durscht.
81078	11,3957	47,9297	41785	HￃﾖHENRAIN	1	Mi san miad und ham durschd.
82491	11,89878	47,92796	41801	GROSSHￃﾖHENRAIN	1	Mi han müad und dürsche thuat ins aa.
88213	12,07702	47,92339	41811	TATTENHAUSEN	1	Mia sant müat und hamb duscht.
71373	10,36106	47,90072	41819	OLLARZRIED	1	Mir send müed u hand duscht.
83571	10,62392	47,8793	41836	KAUFBEUREN	1	Mir sind müd ond hünt duscht.
88202	10,85157	47,91541	41845	DENKLINGEN	1	Miar sind müad u hant durscht.
75437	11,10862	47,91142	41855	RAISTING	1	Wi sind müad und habe Durscht.
79008	11,60938	47,90265	41872	BAIERNRAIN	1	Miad sama u duarst hama a.
74653	11,15493	47,76917	41932	HUGLFING	1	Mir sen miad un hobm durscht.
89961	11,37598	47,75192	41939	PENZBERG	1	Wi san müad und ham durscht.
76329	11,63273	47,76683	41948	REICHERSBEUERN	1	Wie sand müad u hebn duast.
92849	11,86487	47,78497	41953	PARSBERG	1	Mir san müad und haben durscht.
89038	12,10834	47,77873	41963	KIRCHDORF AM INN	1	Wia hant müad u. Ham durst.
546057	12,32437868	47,7804255	41969	ASCHAU IM CHIEMGAU-NIEDERASCHAU	1	Mia san müad u han durscht.
88458	10,37842	47,73522	41971	BETZIGAU	1	Mir send miad und hand duscht.
70998	10,64225	47,72354	41980	SULZSCHNEID	1	Wier sind müad u hand durscht.
79796	10,86194	47,70374	41986	STEINGADEN	1	Miar sin müad und hant durst.
86626	10,80235	47,62584	42039	BAYERNIEDERHOFEN	1	Wie sein müad und haba durscht.
74050	11,43474	47,60578	42049	JACHENAU	1	Mie sen müa un hom duescht.
75067	10,4287	47,54427	42056	UNTERJOCH	1	Wir sind müd u haben durst.
78677	11,13614	47,56027	42062	OBERAU	1	Mir san miad u hobn durscht.
89391	12,3808	47,92824	42070	EGGSTￃﾄTT	1	Wia sand miad und hom durscht.
71122	12,60502	47,9401	42076	TRAUNWALCHEN	1	Mia sand müad und ham duischt.
84494	12,83494	47,95304	42084	KIRCHANSCHￃﾖRING	1	Mer san müad u ham durscht.
86734	12,6446	47,7642	42116	RUHPOLDING	1	Mie san muöd u ham durscht.
90765	12,85562	47,8048	42118	ANGER	1	Jez (?) hama scho a ven miad und düaschte hund üns a.
80214	12,89858	47,60782	42132	RAMSAU BEI BERCHTESGADEN	1	Mir sen müad und hobn Durscht.
143055	5,9236	50,10765	42140	HACHIVILLE	1	Merr se mitt a merr han duscht.
143413	5,8408	50,00969	42166	NIEDERWAMPACH	1	Mer sen mitt an mer senn durschterig.
143331	6,06535	50,02878	42180	NEIDHAUSEN	1	Mir se med a mir hann duscht.
143253	6,0989	49,84595	42236	ETTELBRÜCK	1	Mir sé midd a mir sé duschterég.
143345	5,84827	49,83005	42254	RAMBROUCH	1	Mar se mit an mer sen duschterig.
143183	5,87903	49,68492	42302	EISCHEN	1	Mir sen mitt an mer hun Duscht.
143097	6,13014	49,69662	42316	HÜNSDORF	1	Mir se mit a mir hun Duscht.
143272	6,37179	49,70572	42341	BIWER	1	Min se mét an duschtrég.
535595	5,89989933	49,51504146	42414	UEWERKUER	1	Mer si mitt án duschterig.
143430	6,12794	49,52288	42431	PEPPANGE	1	Mir se mit an dirschterich.
9710	15,38244	47,94787	42469	SCHWARZENBACH AN DER PIELACH	1	Mia san müad und ham Duascht.
7622	15,55216	47,96124	42470	LEHENROTTE	1	Mia sand müad und hobn durscht.
1786	15,90216	47,92604	42472	THAL	1	Mir san miad und hab an Durscht.
198	16,08669	47,92652	42477	GRILLENBERG	1	Mia san miad und haum an Duascht.
10140	15,87681701	47,77801293	42520	SCHNEEBERGDￃﾖRFL	1	Mir san müd u hobn an durscht.
9438	16,08847	47,75818	42527	MOLLRAM	1	Mia san müad un hobm duarscht.
8462	15,48478	47,74201	42532	FREIN AN DER MￃﾜRZ	1	Mia san miad und ham an durscht.
546336	15,54487109	47,59687437	42571	MASSING	1	Mir san müad und hab'n Durst.
6423	15,82957	47,63272	42573	SEMMERING	1	Mia san miad und hom Duascht.
214	16,05379	47,59927	42587	FEISTRITZ AM WECHSEL	1	Mir san miad u ham an Durscht.
6273	16,29922	47,56108	42612	GLEICHENBACH	1	Wie san miad und hom an durscht.
534584	16,86813	47,92623	42635	WEIDEN AM SEE	1	Mia san miad und hobm duascht.
2799	17,06908	47,94045	42637	NICKELSDORF	1	Mia sahn mied und hobm a duascht.
10134	16,35122	47,9008	42640	SIEGERSDORF	1	Mir san müad und hab'n an durscht.
9101	16,54389	47,90702	42647	STOTZING	1	Mir sad miad und hoben duaschd.
546068	17,26934729	47,87440861	42670	WIESELBURG (MOSONMAGYARￃﾓVￃﾁR)	1	Mia san miad und haum an Tuascht.
1379	17,03243	47,77548	42688	ANDAU	1	Mir sind miad und hobn an durst.
3617	16,33758	47,73828	42691	WIESEN	1	Mir sein dalei und haben an durscht.
9645	16,5	47,74	42701	BAUMGARTEN	1	Mia san Miad und homa Duarscht.
534585	16,83099	47,74316	42706	APETLON	1	Wi sünd möh un hebben döst.
10118	16,54986	47,5862	42722	HORITSCHON	1	Wia sein miad u hom Duarst.
546074	16,70298754	47,63565159	42728	HOLLING (FERTￅﾐBOZ)	1	Mia sin miad und hom an Tuast.
19735	9,40477	47,52836	42748	FRASNACHT	1	Mär send müäd ond händ Dohrscht.
546200	9,484246649	47,36098971	42821	RIETLI	1	Mer sönd müed und hend Torscht.
3182	9,68872	47,36211	42843	HOHENEMS	1	Miar sind müad u. hond Dorfb
1690	9,92969	47,36918	42850	BIZAU	1	Weor seand möod und hund dooscht.
4515	10,18618	47,35752	42856	RIEZLERN	1	Mir send müad ond hand dürscht.
19546	9,51164	47,21906	42908	GAMPRIN	1	Mir sind müad un hon Duarst.
9730	9,70087	47,21608	42926	RÖNS	1	Mir sind müad und hend Dorst.
748	9,95159	47,24486	42933	BUCHBODEN	1	mer sänd müd und händ Durschd.
535422	10,14178	47,20829	42939	LECH	1	Mir send müäd ond händ durschd.
18460	9,43609	47,05023	42970	SARGANS	1	Mr sind müad und hind Durscht.
9137	9,91962	47,0796	42977	SCHRUNS	1	Mar sind müad u. hond Dorst.
5330	10,63017	47,5495	42985	VILS	1	Miar sind müad und hond durscht.
7660	10,45746	47,35978	43004	HINTERHORNBACH	1	Miar seia miad und habe durscht.
9627	10,7188	47,40497	43013	RINNEN	1	Muad sei mr uns durscht homer.
432	10,91941	47,39865	43021	EHRWALD	1	Mir sönn müad un habä durscht.
1185	11,1415	47,37082	43022	LEUTASCH	1	Miar senn miad un hobn durscht.
7337	10,40366	47,27019	43027	BACH	1	Miar sei'n müad und haba durst.
546202	10,91525164	47,25459638	43037	SILZERBERG	1	Mier sem meud und haben durscht.
1238	11,16754	47,27785	43055	HATTING	1	Mir sein miad u. hoabn Durscht.
1864	10,6733	47,20566	43070	MILS BEI IMST	1	Miar sein miad und hobe Dürst.
9805	10,94458	47,08861	43122	UNTERRIED	1	Mia sein miade u hobn durcht.
546216	10,42385701	47,07414704	43133	HOLDERNACH	1	Miar sei müad und hoba durscht.
8678	10,69065	47,07803	43152	KAUNS	1	Miar sein miad und hoba durschth.
546220	11,22749746	47,04262442	43161	UNTERBERG	1	Mir seen müad und hobn durscht.
9415	11,69612	47,43967	43162	PERTISAU	1	Mia sen müad und durschtig.
6743	11,87799	47,4296	43173	BRIXLEGG	1	Mia san miad und ham duscht.
1326	12,13101	47,43303	43183	PENNINGDￃﾖRFL	1	Wiar sann müad und hobn disch.
534620	11,39128	47,268	43210	INNSBRUCK	1	Miar sim müad und håbn an durscht.
5867	11,65175	47,28259	43224	KOLSASSBERG	1	Miar sein müad u. hobn duarscht.
5653	11,89594	47,26277	43251	ASCHAU IM ZILLERTAL	1	Miar hem müad und hom an durst.
5578	12,17451	47,22176	43280	KRIMML	1	Mia send miad und homm an duscht.
3357	11,41668	47,08294	43285	TRINS	1	Miar sein müada und hobn durscht.
1541	11,80858	47,10028	43288	DORNAUBERG	1	Mir sen müede u. hobn an Ducht.
3401	11,56392	47,07904	43297	SCHMIRN	1	Mir sein müede und hobm durst.
4241	12,39066	47,44653	43301	KITZBￃﾜHEL	1	Mia send müad und ham Duscht.
2088	12,61808	47,46972	43303	HOCHFILZEN	1	Mir san muiad u haben droscht.
5210	12,84747	47,42641	43310	SAALFELDEN AM STEINERNEN MEER	1	Mia sand müad u haub an duscht.
10295	13,18832	47,47773	43315	WERFEN	1	Mia sand miad und homd an duscht.
5495	12,34725	47,27256	43331	BRAMBERG AM WILDKOGEL	1	Mia send miad u. send düschdig.
255	12,64755	47,28096	43340	NIEDERNSILL	1	Mia send miad u dischtig (u hoamd an duscht).
2590	12,87289	47,28677	43347	SANKT GEORGEN	1	Hiazt san ma richtig müad wan und an duscht ham ma a kriagt.
1339	13,09941	47,31872	43354	GOLDEGG	1	Mia sond müad und hant on duscht.
1774	13,31958	47,27754	43359	KLEINARL	1	Mia san miad und homt an Duscht.
5826	13,13395	47,11854	43372	BAD GASTEIN	1	Mia san müad und hom an duascht.
546335	12,51516503	47,04156948	43378	BERG-GRUBEN	1	Min sein miede und diestik.
8700	12,84031	47,04043	43379	HEILIGENBLUT	1	Mir seibm müed und heum durscht.
4902	13,38096	47,46482	43381	SANKT MARTIN AM TENNENGEBIRGE	1	Ma sand müad und haben an Duascht.
534426	13,64303421	47,43252461	43384	RAMSAU	1	Mir seind löj u distig.
226	13,83698	47,42669	43391	ASSACH	1	Mia sen müod & hobn an murz dust.
619	14,12842	47,46558	43393	DONNERSBACH	1	Mir san hungri und durschti.
3298	13,50701	47,30564	43412	UNTERTAUERN	1	Mia sand miad und homb Durscht.
534609	14,1970266	47,2083512	43420	PￃﾖLLAU	1	Mir seind miad und hamm diuscht.
2792	13,59505	47,10385	43427	OBERWEISSBURG	1	Mia san miad und hemd duscht.
4337	13,86054	47,13683	43433	SAUERFELD	1	Mia sein miad unn ham an duscht.
5991	14,082	47,15748	43439	RANTEN	1	Mir san miad und ham an durscht.
619498	14,34241366	47,47847787	43453	STRECHEN	1	Mia san miad und hom un durscht.
6847	14,59176	47,47537	43455	TREGLWANG	1	Wir sand müad und haben an durst.
6980	14,7566	47,42758	43457	KALWANG	1	Wir san miad und haum an durscht.
2389	15,00592	47,42652	43458	TROFAIACH	1	Mia sand müad u. homb an Du[a?]scht
6194	15,31902	47,45635	43462	HAFENDORF	1	Mir san müad und durschti.
8693	15,02024	47,33684	43480	SANKT MICHAEL IN OBERSTEIERMARK	1	Mia san miad und honan Durscht.
6442	14,37456	47,30846	43488	PUSTERWALD	1	Mia sem miad und hobn an duscht.
8232	14,50683	47,27613	43489	SANKT OSWALD	1	Miar sand müad und ham an Dürscht.
2144	14,86061	47,27134	43494	SANKT MAREIN BEI KNITTELFELD	1	Mia san miad und ham an Duascht.
1078	15,32683	47,27106	43497	FROHNLEITEN	1	Mia san miad und duaschdi.
28	14,58797	47,18549	43505	SANKT PETER OB JUDENBURG	1	Mia san miad und duaschti.
9054	14,35911	47,12854	43530	TEUFENBACH	1	Mir san müed und hom an duarsch.
547265	14,84171801	47,13405498	43534	SANKT JOHANN	1	Mir san müad und hom Durscht.
839	15,09385	47,13971	43537	KAINACH BEI VOITSBERG	1	Mit san miad und hama duscht.
1785	15,31842	47,12932	43544	GRATWEIN	1	Mia (wiar) san müad u. hobn an Durscht.
546455	15,54737076	47,46487161	43576	FOCHNITZ	1	Mir san möd u durschti.
1304	15,78607	47,42619	43579	WENIGZELL	1	Mia san miad und hom an durscht.
6421	16,06044	47,41082	43633	EHRENSCHACHEN	1	Wia san miad und hobn an Durscht.
6462	16,32252	47,40965	43640	SALMANNSDORF	1	Mir sain miad und hobn an durscht.
10382	15,57706	47,30103	43662	SANKT KATHREIN AM OFFENEGG	1	Wir san müad und hobn duarst.
4749	16,27994	47,26125	43699	SIGET IN DER WART	1	Wir sein müed u sain dursti.
221	15,80046	47,24372	43715	STUBENBERG	1	Mir san müad un ham an Durscht.
8387	16,0511	47,24824	43726	UNTERROHR	1	Mir san müad u houbn durscht.
7330	15,59967	47,12305	43756	EGGERSDORF	1	Mir sein miad und durschti.
5054	15,8282	47,10255	43761	SINABELKIRCHEN	1	Mia senn miad und hobm duascht.
3752	16,05235	47,11596	43773	BAD BLUMAU	1	Mir sen müad u hobn an duarschst.
9014	16,29	47,11	43782	DEUTSCH TSCHANTSCHENDORF	1	Wia seinn müad und hobn an duast.
8922	16,56482	47,42237	43850	KLOSTERMARIENBERG	1	Mia sein miad und hobn an duascht.
10504	16,47778	47,05607	43889	MOSCHENDORF	1	Mia san miad ünd hom Dürscht.
534599	12,31475713	46,92057333	43896	ST. JAKOB	1	Mir seim zi tö mieden, durstig.
1146	12,59312	46,9352	43905	OBERPEISCHLACH	1	Mia seim mide u hobm Durscht.
4804	12,91357	46,92176	43909	MￃﾖRTSCHACH	1	Mia sinam müad und haben duascht.
10067	13,12956	46,93588	43910	FLATTACH	1	Mir san miad und ham an durscht.
4471	13,30489	46,87654	43938	KOLBNITZ	1	Mir sein müad und durschtig.
7303	12,42881	46,78683	43939	AUSSERVILLGRATEN	1	Mier san müede und ind düaschtit.
3519	12,64129	46,78642	43948	ASSLING	1	Wri sann müade und hobn Durst.
546625	12,90159739	46,80107624	43959	LINDSBERG	1	Mia sein a so mied und ham a so an duascht.
546616	12,88865392	46,6878005	43977	KORNAT	1	Mir san müad u ham an durscht.
9885	13,13513	46,748	43982	BERG IM DRAUTAL	1	Mir seima müed und hom durscht.
546629	13,14093524	46,63688624	43988	GODERSCHACH	1	Wir seamr müede und håmr an Durscht.
3286	13,61805	46,96121	44006	KREMSBRￃﾜCKE	1	Mir seim müad und heim duschtäg.
1573	14,14701	46,96508	44010	OBERHOF	1	Mir seima müad und homar durscht.
4225	13,35354	46,76855	44038	KLEBLACH-LIND	1	Mir sein müd und hab Durscht.
5274	13,59095	46,81068	44040	OBERMILLSTATT	1	Müedeg sei ma u Duarscht homa.
8265	13,86855	46,81487	44054	PATERGASSEN	1	Mir seind matsch u. hobar durscht.
8714	14,11499	46,78868	44056	STEUERBERG	1	Mir sammer miad und dirschti.
8038	13,37109	46,62639	44109	HERMAGOR	1	Mia sama miad und hama durscht.
8901	13,62932	46,62924	44117	BLEIBERG-KREUTH	1	Mar san mar müadig und hama an durscht.
734	13,84913	46,61814	44124	VILLACH	1	Wir sein müad u. håbn en durscht.
6389	14,09615	46,6028	44142	SCHIEFLING	1	Wir seint müd und hobn an durscht.
9342	14,15621	46,52731	44162	SUETSCHACH	1	Mir sen mied u hun on durscht.
2290	14,35719	46,96895	44174	SANKT SALVATOR	1	Mir seimar miade und an durscht homar.
8394	14,56406	46,95104	44182	HEFT	1	Mir seima müade u dürschte.
3115	14,84334	46,94205	44189	SCHIEFLING	1	Mir seima matsch u houbna durscht.
756	15,06027	46,95812	44196	MODRIACH	1	Mia san müa und hobn duscht.
546667	15,30585759	46,94288017	44200	LAUNEGG	1	Mia san miad und daschtari.
7927	14,34325	46,77864	44234	OBERMￃﾜHLBACH	1	Mir sänd miad und haben durst.
546676	14,59575692	46,78150471	44243	HOCHFEISTRITZ	1	Mir seima miada und homa an durscht.
2653	14,82185	46,76853	44248	SANKT ANDRￃﾄ	1	Wir sam ma müada u. houbma a an Durscht.
8144	15,05749	46,82465	44256	GLASHￃﾜTTEN	1	Mia san scha sou müad und an Duarscht hobnma a.
10163	15,2506	46,75716	44261	SANKT PETER IM SULMTAL	1	Mir san müad u. Haben an durst.
9402	15,33322	46,68678	44295	OBERHAAG	1	Mia semma miad un duschti.
546693	14,34094181	46,62086942	44303	KLAGENFURT-HARBACH	1	Mia seint miad und hambt an duascht.
521	14,64	46,59	44308	EBERNDORF	1	Mir san miad und ham durscht.
546695	14,99264879	46,63785121	44313	LORENZENBERG	1	Mia sama müada u. haben an Durst.
546696	14,83890934	46,59443582	44314	SANKT MARGARETHEN	1	Mir seme mied u ham durscht.
2342	14,59311	46,48725	44320	BAD EISENKAPPEL	1	Mir seima müad u hombt durst.
1701	15,79639	46,94074	44333	PALDAU	1	Mir san müad und durschti.
7489	16,07	46,95	44347	HOHENBRUGG AN DER RAAB	1	Wiar san müad und hobn duarscht.
534643	16,23016	46,94766	44358	MOGERSDORF	1	Mia san miad und hom an Duscht.
6381	15,55307	46,91398	44371	ALLERHEILIGEN BEI WILDON	1	Wia sind miad und dursti.
8234	15,53776	46,78113	44398	LEIBNITZ	1	Mia san mìat un ham an Duascht
424	15,96717	46,76413	44414	KLￃﾖCH	1	Wir sua miad und duasta.
2486	15,81757	46,74348	44425	RATSCHENDORF	1	Mia san müad u. habn an durscht.
548139	15,53005787	46,65028558	44433	LANGEGG	1	Mir san müad und hobn Durst.
17313	8,67668	47,65174	44519	WILDENSBUCH	1	Mei sind müed und händ Duurst.
15490	8,92158	47,50308	44610	WITTENWIL	1	Mer sind müad und hend Tuerscht.
15104	9,17245	47,51119	44685	NEUKIRCH AN DER THUR	1	Mer send müd und händ torscht.
17325	7,05489	47,21053	44770	MONT-TRAMELAN	1	Mir sij müüd u hei Durscht.
16781	7,33682	47,17484	44771	PIETERLEN	1	Mir si müed u hei Durscht.
20067	7,24963	47,08695	44796	MERZLIGEN	1	Mir si müed u hei Durscht.
19869	7,05094	47,0286	44801	GALS	1	Mir si müed u häi Durscht.
17342	7,43357	47,42091	44832	HUGGERWALD	1	Mer si mied ond häi Durscht.
19343	7,70742	47,43095	44851	ZIEFEN	1	Mer si müed und häi Durscht.
14921	7,94157	47,45097	44858	ANWIL	1	Mer si müed und hei Durscht.
20355	8,19271	47,48341	44888	UMIKEN	1	Mer sind müed und hand Turscht.
21142	7,46811	47,26233	44994	GÄNSBRUNNEN	1	Mir sy mied und hey Durscht.
18840	7,71686	47,29035	45009	OENSINGEN	1	Mir si müed und hei Durscht.
18911	7,98008	47,30166	45022	MÜHLETHAL	1	Wir sind müed und hand dorscht.
16367	8,22892	47,295	45067	MEISTERSCHWANDEN	1	Mer sind müed und händ durscht.
20863	7,47711	47,10073	45192	MÜLCHI	1	Mir si müed und hei Dursch.
20613	8,21008	47,00992	45195	EIGENTHAL	1	Mer send müed und hend Turscht.
17289	8,22909	47,15072	45279	HILDISRIEDEN	1	Mer sind müed und hend Dorscht.
20018	7,99288	47,12224	45299	WILLISAU	1	Mer sind müed und hend Durscht.
18984	7,75229	47,11468	45312	BLEUEN	1	Mir si müed u hei Durscht.
21207	8,45336	47,48282	45345	DIELSDORF	1	Mer sind müed und händ Durscht.
20759	8,64828	47,48988	45356	UNTERWAGENBURG	1	Mer sind müed und hand Turscht.
546140	8,933650889	47,34867219	45474	BODEN BEI FISCHENTHAL	1	Mir sind müed und händ Durscht.
15607	9,19226	47,33685	45492	DICKEN BEI DEGERSHEIM	1	Mer sind müed und hend Dorscht.
18134	8,46842	47,315	45501	BONSTETTEN	1	Wi sind m+d und händ Turscht.
18535	8,7118	47,33293	45529	RIEDIKON	1	Mer sind müed und händ Turscht.
21196	8,74759	47,18729	45611	FEUSISBERG	1	Mir sind müed u. händ Durscht.
17551	9,24974	47,18569	45627	STARKENBACH	1	Mer sind müäd und händ Torscht.
14984	8,46603	47,13414	45630	RISCH	1	Mr sind müed und händ Durscht.
20322	8,97469	47,17031	45644	REICHENBURG	1	Mir sind müed ü. händ Duerscht.
18380	7,26899	46,91951	45692	SÜRI	1	Mir sie müed u hei Turscht.
18409	7,11169	46,89102	45694	COURLEVON	1	Miär si müäd un hei Durscht.
16831	7,27905	46,75873	45716	BRÜNISRIED	1	Wir si müed u hi durscht.
15071	7,16491	46,7464	45718	FERPICLOZ	1	Mir si müed j hei Durscht.
18597	7,29083	46,575	45722	ABLÄNDSCHEN	1	Wi si müdi u hei Durscht.
20880	7,53639	46,9425	45734	DENTENBERG	1	Mir si müed u hei Durscht.
19331	9,50106	46,67764	45758	MUTTEN	1	Mir si müed u hé Turscht.
20765	7,77862	46,95165	45764	OBERFRITTENBACH	1	Mir si müed u hi Turscht.
15052	8,01947	46,95361	45784	SCHÜPFHEIM	1	Mier si müed uond hei Tuorscht.
15405	7,53347	46,77956	45863	GURZELEN	1	Mir sy müed u hei Durscht.
546242	7,778154595	46,78695117	45878	LINDEN (OBERLANGENEGG)	1	Mir si müed u hi Durst.
17051	8,03502	46,82127	45891	SÖRENBERG	1	Mer si müed and hei Durscht.
15374	8,15956	46,78539	45892	LUNGERN	1	Miär sii afä miäd und es dirschted iis.
18035	7,55173	46,61887	45962	ENTSCHWIL	1	Wir si müed u hii Durscht.
19696	7,83214	46,63635	45980	SAXETEN	1	Mier si(n) müed un hein Durscht.
20369	8,28997	46,65467	45992	GUTTANNEN	1	meer syn meed und häin Turscht.
20610	8,30435	46,50637	46009	ULRICHEN	1	Wier si miedi & hend Durst
19744	8,52515	46,99078	46017	GERSAU	1	Mier sind müed und händ Durst
20108	8,72369	46,98729	46021	ILLGAU	1	Ma sind mued u hend Durst.
15285	9,15179	46,98481	46026	ENGI	1	Mir sind müed und händ durscht.
16157	9,0456	46,97772	46027	LEUGGELBACH	1	Mer sind müed und heid Durscht.
17273	8,99894	46,91957	46038	LINTHAL	1	Mir sind müäd und heid Durscht.
14847	8,40439	46,82098	46040	ENGELBERG	1	Miär sind miäd und hend Durscht.
16447	8,65031	46,82368	46045	ERSTFELD	1	Mir sind mied und hend Durst
15438	9,28213	46,78757	46048	VALENDAS	1	Wia sind müed und hänt Durst.
14654	9,10314	46,75132	46050	MEIERHOF	1	Mier sind miad & haind durst.
19652	9,2905	46,66809	46051	CAMANA	1	Wär sind müäd und hend Roscht.
19212	9,2436	46,53889	46055	NUFENEN	1	Wier sind müad und hent Durscht.
17535	9,66534	46,98498	46059	FANAS	1	Mär sind müed u hend durst.
8018	10,24492	46,9884	46070	MATHON	1	Mier sei mied und haba durscht.
535419	10,18908688	46,95780239	46071	GALTￃﾜR	1	Mier seii müed und hoebn durst.
19989	9,47688	46,84455	46073	FELSBERG	1	Miar sin müad & hän Turscht.
20533	9,74271	46,91529	46079	FIDERIS	1	Mer sind müed und händ turst.
17985	9,88017	46,88004	46083	KLOSTERS	1	Mar sind müeht & heint Durscht
19434	9,71508	46,7045	46101	WIESEN	1	Wier sin müed & hân grusig durscht.
20734	9,53685	46,45853	46104	AM BACH	1	Miar sind müadt + händ durst.
18159	7,32205	46,42482	46115	LAUENEN	1	Wir si müedi u hei Durscht.
19295	7,53458	46,48725	46118	STIEGELSCHWAND	1	Wir si müedi u hu durscht.
15672	8,1432	46,42441	46119	FIESCHERTAL	1	Wir siand miadi und heint Durscht.
19725	8,01442	46,3349	46127	BITSCH	1	Wier si miedi u hei Durscht.
19772	7,66359	46,29695	46129	AGARN	1	Wiär si miädi u hei Durscht.
626681	7,81598522	46,28128685	46132	HASEL	1	Wier sy miedi und hei Durscht.
16260	7,93672	46,12324	46142	SAAS GRUND	1	Wier si miedi und hei Durst.
19556	8,11373	46,16129	46143	ZWISCHBERGEN	1	Wiär si miädi und hei Durst.
546283	11,92143812	46,95139218	46157	LUTTACH (LUTAGO)	1	Wir san miade und hobn durscht.
546262	11,43095197	46,91229351	46170	TSCHￃﾖFS (CEVES)	1	Miar sein müat und hobn Durst.
546393	10,70118629	46,61743807	46267	LAAS (LASA)	1	Mir sein müad und hobn durscht
546408	11,20412984	46,58568332	46283	GARGAZON (GARGAZZONE)	1	Mier sein mied und hobn durscht.
546481	11,06	46,46	46324	LAUREIN (LAUREGNO)	1	Wior sein mia unt durschti.
546516	11,92297057	46,76992104	46361	STEFANSDORF (SANTO STEFANO)	1	Miar san miadö unt obn durscht.
1180652	11,436	45,8731	46369	Mezzaselva	1	varándərè zai̯n mǘdé unt hàbən ùmən dū́rst
6360	10,49966	46,88969	46385	NAUDERS	1	Mir sein miad und hoba Durscht.
2662	10,97561	46,90951	46386	HEILIGKREUZ	1	Mir sein müade u hobn Durt.
111390	8,76123	54,36107	46391	POPPENBÜLL	1	Wi sind möd un dürstig (hebbe dörst).
110639	9,01723	54,35595	46407	DAHRENWURTH	1	Wi sünd möd un heb dös.
114791	9,32093	54,37498	46420	BERGENHUSEN	1	Wi sind möd un sünd dösti.
104920	9,60329	54,39392	46430	OWSCHLAG	1	Wie sünd möd un hebbt dös.
115164	9,85497	54,39931	46443	HOLTSEE	1	Wi sünd mö un hebb döss.
109324	10,16151	54,39584	46459	PRIES	1	Wi sünd möd un hebbt döyt.
109426	10,42395	54,38844	46481	STAKENDORF	1	Wi sünd möd un hebt dürst.
106252	10,60371	54,34619	46492	BEHRENSDORF (OSTSEE)	1	Wi sünd möh un hebbet döst.
114308	11,04304	54,45888	46554	SULSDORF	1	Wir sünd möh un heppt dös.
110105	11,27372	54,4157	46570	STABERDORF	1	Wie sund mu(h) un distig.
114072	8,59403	54,51596	46637	ALTE KIRCHE	1	Wi sind möd un hebb'n dörst.
104548	9,29715	54,56549	46652	SOLLERUPFELD	1	Wi sind möh un häm Doeß.
110275	9,53279	54,55137	46666	NEUBEREND	1	Wi sind mö un hem döß.
113808	9,86157	54,5608	46684	ZIMMERT	1	Wi sind möh un häbt döst.
112057	10,01569	54,58425	46687	DAMP	1	Wi sünd möh un hebbt döst.
110804	11,05568	54,5229	46693	WESTERMARKELSDORF	1	Wie sünd mö unn hebb döß.
116692	9,25023	54,71004	46784	GROSSENWIEHE	1	Wi sind möht un hem dörst.
106876	9,53735	54,71602	46798	ESTRUP	1	Wi sind mö an hein döst.
113555	9,82753	54,7088	46806	WIPPENDORF	1	Wie sind möd un heb'n döst.
110953	9,99077	54,684	46823	MAASHOLM	1	Wi sund mö un ham dörst.
546584	9,527650699	54,88239225	46924	BEKEN (BￃﾆKKEN)	1	Wi sind mö un hemm dörst.
110492	8,31903	53,00936	47139	SANDHATTEN	1	Wi sünd mou un hevt dorst.
546885	8,60779032	53,01070805	47154	ADELHEIDE	1	Wi sünd mör un hebbt doß.
108013	8,8805	53,0151	47171	DREYE	1	Wi sünnt möe un heppt dörst.
534824	9,196856353	53,02650299	47183	ALLERDORF	1	Wi sünd möer un hebt döst.
104986	7,20615	53,12109	47189	HEERENLAND	1	Wi si müedi u hei durscht. [u=o]
116005	7,44007	53,13135	47203	STEENFELDE	1	Wi bünt moei un hebben Döst.
114842	7,78056	53,14718	47219	LOHE	1	Wie sünd mäue un hebbt dost.
546892	7,985741345	53,15868334	47224	BURGFELDE	1	Wi sünd mör un hebbt döß.
